Underlying,Type,Strike,Expiration,DTE,UnderlyingPx,Bid,Ask,Mid,IV,Delta,Volume,OpenInterest,SpreadPct,Score
QQQ,C,621.0000,2026-01-30,11,621.2600,8.6600,8.7200,8.6900,0.187946,0.530023,415,685,0.0069,3.263155
ORCL,P,180.0000,2026-01-30,11,191.0900,2.6400,2.7900,2.7200,0.543817,-0.243069,755,2758,0.0551,3.261806
AAPL,C,275.0000,2026-02-13,25,255.5300,1.4700,1.5200,1.5000,0.264921,0.164767,358,5701,0.0333,3.261485
AAPL,C,270.0000,2026-01-30,11,255.5300,1.2500,1.2900,1.2700,0.317438,0.172420,5707,8284,0.0315,3.261259
MSFT,P,430.0000,2026-02-20,32,459.8600,5.7000,5.9000,5.8000,0.328448,-0.216507,1053,4587,0.0345,3.260974
NFLX,C,96.0000,2026-02-20,32,88.0000,1.9900,2.0600,2.0300,0.454250,0.292161,1056,3777,0.0345,3.260785
NKE,C,66.0000,2026-02-06,18,64.3800,1.2300,1.3000,1.2700,0.331381,0.394579,610,312,0.0551,3.260396
QCOM,P,165.0000,2026-02-20,32,159.4200,9.8000,10.1000,9.9500,0.380170,-0.583323,1089,4507,0.0302,3.260285
JPM,P,300.0000,2026-02-20,32,312.4700,3.3000,3.5500,3.4300,0.239057,-0.250575,540,5841,0.0729,3.260164
QQQ,P,615.0000,2026-03-20,60,621.2600,15.5900,15.6800,15.6400,0.208967,-0.397854,3012,26776,0.0058,3.259962
SLV,C,90.0000,2026-02-20,32,81.0200,4.7500,4.8500,4.8000,0.836837,0.388728,14278,21889,0.0208,3.259425
TSLA,P,410.0000,2026-02-06,18,437.5000,7.7000,7.8000,7.7500,0.497508,-0.252973,287,1288,0.0129,3.259047
TSLA,P,400.0000,2026-02-20,32,437.5000,8.5500,8.7000,8.6300,0.469775,-0.228044,1820,10088,0.0174,3.258931
AAPL,P,245.0000,2026-02-06,18,255.5300,2.6100,2.9000,2.7600,0.314167,-0.250347,623,1474,0.1051,3.258776
SLV,C,85.0000,2026-02-27,39,81.0200,6.8000,6.9500,6.8800,0.792263,0.486017,535,1087,0.0218,3.256558
KO,C,70.0000,2026-02-20,32,70.4400,1.8200,1.9300,1.8800,0.178472,0.590158,1947,11387,0.0585,3.256217
SLV,P,81.0000,2026-01-26,7,81.0200,3.8500,3.9500,3.9000,0.883223,-0.471693,626,448,0.0256,3.255872
NVDA,P,172.5000,2026-01-30,11,186.2300,1.2300,1.2400,1.2300,0.458446,-0.153623,21201,11537,0.0081,3.255699
QQQ,P,590.0000,2026-01-30,11,621.2600,1.5800,1.6100,1.6000,0.259771,-0.114918,1738,23976,0.0188,3.255417
META,P,570.0000,2026-02-20,32,620.2500,9.1000,9.2500,9.1800,0.399586,-0.208887,336,6263,0.0163,3.254582
HOOD,P,100.0000,2026-02-20,32,108.7400,4.2000,4.4000,4.3000,0.657607,-0.291094,1543,8419,0.0465,3.253886
BAC,P,53.0000,2026-02-06,18,52.9700,0.9700,1.0400,1.0000,0.223866,-0.474857,111,2853,0.0700,3.253528
TSLA,C,480.0000,2026-02-06,18,437.5000,5.9000,6.0000,5.9500,0.499405,0.224146,447,1038,0.0168,3.253464
GOOGL,C,320.0000,2026-02-20,32,330.0000,20.4000,20.6000,20.5000,0.367548,0.647079,242,8230,0.0098,3.253177
SLV,C,83.0000,2026-01-26,7,81.0200,3.0500,3.2000,3.1300,0.885779,0.449201,1799,759,0.0479,3.253117
AAPL,C,257.5000,2026-01-30,11,255.5300,5.0500,5.1500,5.1000,0.329988,0.468470,2582,314,0.0196,3.252644
AVGO,C,340.0000,2026-02-20,32,351.7100,25.3500,25.7000,25.5300,0.446196,0.638907,461,3946,0.0137,3.252454
MU,C,350.0000,2026-01-30,11,362.7500,23.0000,23.2500,23.1300,0.632955,0.653315,960,1215,0.0108,3.252410
SLV,C,89.0000,2026-02-20,32,81.0200,4.9500,5.1000,5.0300,0.828826,0.404304,262,4019,0.0298,3.251295
INTC,P,47.0000,2026-01-30,11,46.9600,2.3500,2.5300,2.4400,0.755776,-0.471859,1145,696,0.0738,3.250342
AVGO,C,345.0000,2026-01-30,11,351.7100,15.3000,15.6000,15.4500,0.476127,0.615088,657,821,0.0194,3.249568
TSLA,P,405.0000,2026-01-30,11,437.5000,4.5000,4.6000,4.5500,0.546525,-0.190271,454,1976,0.0220,3.249256
SLV,P,78.5000,2026-01-26,7,81.0200,2.7000,2.7500,2.7300,0.883986,-0.371777,1066,350,0.0183,3.249239
AAPL,C,270.0000,2026-02-13,25,255.5300,2.3100,2.5100,2.4100,0.265197,0.238981,850,1392,0.0830,3.248204
INTC,C,49.0000,2026-02-20,32,46.9600,2.6500,2.8400,2.7500,0.635730,0.456798,852,2365,0.0691,3.248075
BA,C,260.0000,2026-01-30,11,247.6800,2.5100,2.7000,2.6100,0.399796,0.260105,2926,4303,0.0728,3.247761
JPM,C,310.0000,2026-01-30,11,312.4700,6.5000,6.9000,6.7000,0.236683,0.598848,505,1404,0.0597,3.247312
SLV,P,77.0000,2026-01-30,11,81.0200,3.1000,3.2000,3.1500,0.905538,-0.340201,394,864,0.0317,3.246734
IWM,C,266.0000,2026-01-26,7,265.7600,2.4800,2.5200,2.5000,0.169774,0.505644,358,1026,0.0160,3.246666
NFLX,C,93.0000,2026-01-30,11,88.0000,1.9500,2.0000,1.9800,0.630008,0.331120,301,1267,0.0253,3.244931
QQQ,P,580.0000,2026-02-20,32,621.2600,3.7200,3.7700,3.7500,0.249300,-0.152145,8288,28842,0.0133,3.244753
NVDA,C,205.0000,2026-02-13,25,186.2300,1.5000,1.5200,1.5100,0.354326,0.170485,1165,12751,0.0132,3.244737
BBAI,C,6.5000,2026-01-30,11,6.1200,0.2500,0.2700,0.2600,0.961995,0.394277,1862,5950,0.0769,3.244408
NOW,P,128.0000,2026-02-20,32,127.3100,7.3000,7.9000,7.6000,0.501236,-0.473162,200,10732,0.0789,3.242819
INTC,C,47.0000,2026-02-20,32,46.9600,3.4500,3.7500,3.6000,0.635997,0.544951,2010,10360,0.0833,3.241539
SLV,C,90.0000,2026-01-30,11,81.0200,2.2300,2.2800,2.2600,0.949521,0.292491,9297,6163,0.0221,3.241034
PLTR,C,185.0000,2026-01-30,11,170.9600,1.5700,1.6000,1.5900,0.502257,0.199244,5617,6393,0.0189,3.240373
GOOGL,P,322.5000,2026-01-30,11,330.0000,3.8000,3.9500,3.8800,0.317934,-0.318669,448,530,0.0387,3.240286
INTC,C,50.0000,2026-02-06,18,46.9600,1.7500,1.9500,1.8500,0.721826,0.383696,957,4320,0.1081,3.239637
META,P,575.0000,2026-01-30,11,620.2500,6.0500,6.2000,6.1300,0.529426,-0.187656,299,5663,0.0245,3.239469
AMZN,C,260.0000,2026-02-20,32,239.1200,3.6000,3.7000,3.6500,0.366246,0.249096,2477,20221,0.0274,3.238914
QQQ,C,655.0000,2026-02-20,32,621.2600,1.8100,1.8500,1.8300,0.146567,0.136556,2015,16644,0.0219,3.237633
QQQ,P,620.0000,2026-03-20,60,621.2600,17.3500,17.4500,17.4000,0.204223,-0.434400,1554,20762,0.0057,3.237587
COP,C,100.0000,2026-02-20,32,98.1900,2.5800,2.8500,2.7200,0.287932,0.452160,673,5977,0.0993,3.236230
GOOGL,C,337.5000,2026-01-30,11,330.0000,3.9000,4.0500,3.9700,0.299243,0.352857,452,416,0.0378,3.234506
RGTI,P,24.0000,2026-02-20,32,25.6200,2.0500,2.1800,2.1200,0.996098,-0.350563,196,1991,0.0613,3.233536
DIA,C,505.0000,2026-02-20,32,493.4200,2.8100,2.9500,2.8800,0.110862,0.288852,128,2299,0.0486,3.231697
NVDA,P,195.0000,2026-02-20,32,186.2300,12.8000,12.9000,12.8500,0.369575,-0.627693,367,12908,0.0078,3.231139
AMD,C,225.0000,2026-01-30,11,231.8300,12.6000,12.9000,12.7500,0.550607,0.646693,514,1889,0.0235,3.231136
UNH,C,350.0000,2026-01-30,11,331.0200,4.5000,4.8500,4.6800,0.494923,0.278124,834,1419,0.0748,3.231120
UNH,P,310.0000,2026-02-20,32,331.0200,6.6000,7.0000,6.8000,0.410258,-0.262092,520,7944,0.0588,3.229444
XLF,C,55.0000,2026-02-20,32,54.4400,0.7900,0.8800,0.8400,0.153753,0.457891,1629,65649,0.1071,3.229326
AAPL,C,275.0000,2026-02-06,18,255.5300,1.1100,1.1500,1.1300,0.287236,0.139925,2186,3178,0.0354,3.228987
TSLA,C,420.0000,2026-02-20,32,437.5000,34.0500,34.2500,34.1500,0.459724,0.655480,251,2921,0.0059,3.228209
SLV,C,80.0000,2026-02-27,39,81.0200,8.7000,8.8500,8.7700,0.768536,0.578206,501,874,0.0171,3.228144
MU,C,365.0000,2026-01-30,11,362.7500,15.0000,15.2500,15.1300,0.634347,0.505024,856,340,0.0165,3.227919
IWM,P,265.0000,2026-03-20,60,265.7600,7.7100,7.7700,7.7400,0.213638,-0.432009,1159,1531,0.0078,3.227905
TSLA,C,485.0000,2026-02-20,32,437.5000,8.8000,8.9000,8.8500,0.466766,0.259475,512,3217,0.0113,3.227720
AAPL,P,265.0000,2026-02-20,32,255.5300,13.1000,13.3000,13.2000,0.273885,-0.638379,333,10181,0.0152,3.227608
NVDA,P,170.0000,2026-02-20,32,186.2300,2.5900,2.6200,2.6100,0.407597,-0.197049,3296,31201,0.0115,3.226874
SLV,C,78.0000,2026-01-30,11,81.0200,6.6000,6.7500,6.6800,0.901342,0.629541,1119,1454,0.0225,3.226629
BA,C,255.0000,2026-02-06,18,247.6800,4.4500,4.8500,4.6500,0.338581,0.375628,837,485,0.0860,3.226392
QQQ,C,633.0000,2026-01-26,7,621.2600,0.8900,0.9100,0.9000,0.126936,0.158262,714,727,0.0222,3.226354
GOOGL,P,305.0000,2026-02-20,32,330.0000,4.8500,5.0000,4.9300,0.386101,-0.216339,514,2616,0.0304,3.226034
AMZN,C,230.0000,2026-02-06,18,239.1200,15.0000,15.2000,15.1000,0.457006,0.676597,208,3176,0.0132,3.225044
MU,C,355.0000,2026-01-30,11,362.7500,20.0000,21.0000,20.5000,0.645315,0.603432,1209,1366,0.0488,3.224576
RGTI,C,26.0000,2026-02-20,32,25.6200,2.7900,3.0000,2.9000,1.000103,0.545042,2902,5241,0.0724,3.223895
IWM,P,257.0000,2026-01-30,11,265.7600,1.0900,1.1200,1.1100,0.231495,-0.186299,656,664,0.0270,3.223230
TSLA,C,475.0000,2026-01-30,11,437.5000,4.5500,4.6500,4.6000,0.540031,0.207747,1228,2959,0.0217,3.223218
PLTR,P,170.0000,2026-03-20,60,170.9600,14.8500,14.9500,14.9000,0.585759,-0.429729,626,7870,0.0067,3.223030
SLV,C,81.0000,2026-02-13,25,81.0200,7.0500,7.2000,7.1300,0.828331,0.549868,713,245,0.0210,3.222153
META,P,620.0000,2026-03-20,60,620.2500,33.2000,33.4000,33.3000,0.359700,-0.447476,257,2849,0.0060,3.222054
IWM,C,275.0000,2026-02-13,25,265.7600,1.9800,2.0300,2.0100,0.181933,0.266949,57,3469,0.0249,3.221183
IWM,P,248.0000,2026-02-20,32,265.7600,1.4000,1.4200,1.4100,0.239563,-0.141784,255,24858,0.0142,3.220837
META,C,680.0000,2026-02-20,32,620.2500,8.9500,9.1000,9.0200,0.378687,0.234202,516,3071,0.0166,3.220006
QQQ,P,605.0000,2026-03-20,60,621.2600,12.6100,12.7100,12.6600,0.219100,-0.331602,262,6499,0.0079,3.219683
MSFT,P,430.0000,2026-01-30,11,459.8600,3.2000,3.3000,3.2500,0.431877,-0.170281,1158,4361,0.0308,3.219554
HOOD,C,120.0000,2026-02-20,32,108.7400,4.1000,4.3000,4.2000,0.632927,0.341389,2824,10311,0.0476,3.218918
KO,C,71.0000,2026-01-30,11,70.4400,0.5200,0.5500,0.5400,0.152151,0.409225,364,921,0.0556,3.218255
AAPL,P,255.0000,2026-02-13,25,255.5300,7.0500,7.1500,7.1000,0.292519,-0.456152,312,682,0.0141,3.218049
PLTR,C,190.0000,2026-02-13,25,170.9600,5.1000,5.2000,5.1500,0.650169,0.303149,569,714,0.0194,3.218025
QQQ,P,617.0000,2026-01-30,11,621.2600,6.4200,6.4800,6.4500,0.205446,-0.400132,307,743,0.0093,3.217723
AMZN,P,220.0000,2026-02-20,32,239.1200,3.6500,3.7500,3.7000,0.404402,-0.214045,961,14283,0.0270,3.217405
AMD,P,215.0000,2026-01-30,11,231.8300,2.7300,2.8300,2.7800,0.571626,-0.204890,573,1221,0.0360,3.215597
BA,P,235.0000,2026-02-20,32,247.6800,4.0000,4.2000,4.1000,0.330933,-0.264332,196,2158,0.0488,3.213419
ORCL,C,210.0000,2026-02-20,32,191.0900,4.4000,4.5500,4.4700,0.476746,0.285411,4178,14907,0.0336,3.213409
SLV,P,83.0000,2026-01-30,11,81.0200,6.1500,6.2500,6.2000,0.920797,-0.524596,2010,519,0.0161,3.212481
HOOD,P,115.0000,2026-02-20,32,108.7400,11.5000,11.7500,11.6300,0.641300,-0.570145,515,5193,0.0215,3.211585
AMD,P,210.0000,2026-02-20,32,231.8300,6.1000,6.2500,6.1800,0.572102,-0.243717,1015,11062,0.0243,3.210477
INTC,P,48.0000,2026-01-30,11,46.9600,2.9200,3.1500,3.0400,0.769585,-0.534219,1087,1101,0.0757,3.210306
AMZN,C,252.5000,2026-01-30,11,239.1200,0.8600,0.8900,0.8800,0.284575,0.147576,966,1439,0.0341,3.209575
META,P,615.0000,2026-01-30,11,620.2500,19.5000,19.7000,19.6000,0.527853,-0.438401,195,1307,0.0102,3.209354
HOOD,C,105.0000,2026-02-20,32,108.7400,10.2500,10.5500,10.4000,0.646335,0.618474,472,1900,0.0288,3.209327
IWM,C,259.0000,2026-02-20,32,265.7600,10.9700,11.0700,11.0200,0.203853,0.701830,1130,1303,0.0091,3.209260
NOW,P,129.0000,2026-01-30,11,127.3100,6.3000,6.9000,6.6000,0.656768,-0.518122,3546,3655,0.0909,3.209054
SLV,P,81.0000,2026-03-20,60,81.0200,9.4000,9.5500,9.4800,0.755281,-0.428279,293,2431,0.0158,3.208624
META,P,580.0000,2026-02-06,18,620.2500,9.1500,9.2500,9.2000,0.464215,-0.233825,383,873,0.0109,3.207203
SLV,C,87.5000,2026-01-28,9,81.0200,2.3100,2.3700,2.3400,0.926061,0.327101,872,682,0.0256,3.206966
TSLA,P,430.0000,2026-03-20,60,437.5000,26.6500,26.8000,26.7300,0.457759,-0.408948,259,3927,0.0056,3.206296
IWM,P,265.0000,2026-01-26,7,265.7600,2.0600,2.1000,2.0800,0.174352,-0.432350,563,223,0.0192,3.206022
NFLX,C,90.0000,2026-02-13,25,88.0000,3.6000,3.7500,3.6800,0.482783,0.465104,288,1169,0.0408,3.205990
MSFT,C,490.0000,2026-01-30,11,459.8600,3.4000,3.5500,3.4700,0.405308,0.198875,957,1413,0.0432,3.205727
AAPL,P,255.0000,2026-03-20,60,255.5300,9.7000,9.8000,9.7500,0.267867,-0.440737,455,2939,0.0103,3.204849
AAPL,P,257.5000,2026-01-30,11,255.5300,6.7000,6.8500,6.7800,0.335529,-0.530631,743,432,0.0221,3.204805
QQQ,P,575.0000,2026-02-06,18,621.2600,1.6100,1.6500,1.6300,0.274867,-0.090349,2894,2188,0.0245,3.204785
NFLX,P,92.0000,2026-02-20,32,88.0000,6.8000,7.0000,6.9000,0.461631,-0.588932,271,10019,0.0290,3.203999
SLV,P,75.0000,2026-01-26,7,81.0200,1.5300,1.5800,1.5600,0.898520,-0.244969,689,982,0.0321,3.203787
MSFT,P,455.0000,2026-03-20,60,459.8600,17.1500,17.3500,17.2500,0.288786,-0.413137,2472,4693,0.0116,3.203271
MSFT,P,450.0000,2026-03-20,60,459.8600,15.0500,15.2500,15.1500,0.289985,-0.377124,602,6028,0.0132,3.202929
GOOGL,P,325.0000,2026-02-06,18,330.0000,9.3500,9.6000,9.4800,0.419804,-0.406394,127,1425,0.0264,3.200785
AMZN,P,245.0000,2026-02-20,32,239.1200,13.5000,13.6500,13.5800,0.386101,-0.546565,139,4110,0.0110,3.200661
AMZN,C,230.0000,2026-02-20,32,239.1200,16.4500,16.6000,16.5200,0.387418,0.668059,471,17426,0.0091,3.200473
QQQ,P,612.0000,2026-01-30,11,621.2600,4.9800,5.0300,5.0100,0.216084,-0.323024,138,1395,0.0100,3.199525
MSFT,C,470.0000,2026-02-13,25,459.8600,11.7000,11.9500,11.8300,0.324705,0.430984,368,578,0.0211,3.199482
QQQ,C,645.0000,2026-01-30,11,621.2600,0.6100,0.6300,0.6200,0.149528,0.084778,3172,4237,0.0323,3.199432
MSFT,P,460.0000,2026-03-20,60,459.8600,19.5000,19.7000,19.6000,0.288521,-0.449807,292,2965,0.0102,3.198400
OPEN,C,7.0000,2026-01-30,11,6.6700,0.3300,0.3600,0.3500,1.044696,0.433575,6170,10015,0.0857,3.197924
QQQ,P,605.0000,2026-02-06,18,621.2600,5.3100,5.3700,5.3400,0.225253,-0.272757,106,1534,0.0112,3.197588
AMD,P,230.0000,2026-03-20,60,231.8300,18.6000,18.8000,18.7000,0.552347,-0.426982,388,3143,0.0107,3.197225
META,C,670.0000,2026-01-30,11,620.2500,6.0000,6.2000,6.1000,0.506167,0.206973,727,3306,0.0328,3.196386
SLV,P,80.0000,2026-03-20,60,81.0200,8.8500,8.9500,8.9000,0.751962,-0.412564,7069,4420,0.0112,3.195867
QQQ,P,613.0000,2026-02-20,32,621.2600,9.9600,10.0400,10.0000,0.203956,-0.372810,245,952,0.0080,3.195219
AVGO,C,375.0000,2026-01-30,11,351.7100,3.5000,3.7000,3.6000,0.461040,0.228960,769,1860,0.0556,3.194740
AMD,C,255.0000,2026-02-13,25,231.8300,6.5500,6.7000,6.6300,0.602438,0.307260,382,1064,0.0226,3.193615
META,C,630.0000,2026-02-06,18,620.2500,21.2000,21.4000,21.3000,0.455556,0.468429,405,344,0.0094,3.191711
IWM,C,278.0000,2026-02-20,32,265.7600,1.7400,1.7700,1.7600,0.176021,0.225492,1148,560,0.0170,3.190457
AVGO,C,355.0000,2026-01-30,11,351.7100,10.0000,10.2500,10.1300,0.468574,0.477964,343,919,0.0247,3.190002
ORCL,P,195.0000,2026-02-20,32,191.0900,12.1500,12.7000,12.4300,0.476518,-0.516728,171,4648,0.0442,3.189883
AAPL,P,240.0000,2026-01-30,11,255.5300,1.2100,1.2500,1.2300,0.360772,-0.145369,914,2002,0.0325,3.189228
AMD,C,250.0000,2026-01-30,11,231.8300,2.9100,3.0500,2.9800,0.557645,0.237155,4526,3138,0.0470,3.189166
AVGO,P,350.0000,2026-03-20,60,351.7100,26.4500,26.8000,26.6300,0.511550,-0.433752,634,3615,0.0131,3.189029
BAC,C,55.0000,2026-02-06,18,52.9700,0.3200,0.3600,0.3400,0.213414,0.236439,483,6175,0.1176,3.189000
AMD,C,230.0000,2026-02-13,25,231.8300,15.4000,15.8000,15.6000,0.592816,0.559905,434,582,0.0256,3.188417
HOOD,C,118.0000,2026-01-30,11,108.7400,1.2100,1.2500,1.2300,0.553830,0.215854,2427,2174,0.0325,3.188152
NVDA,P,185.0000,2026-03-20,60,186.2300,11.7000,11.8500,11.7700,0.438586,-0.431562,1519,40794,0.0127,3.185983
SLV,C,77.0000,2026-02-20,32,81.0200,9.5000,9.6000,9.5500,0.770863,0.639189,430,2856,0.0105,3.185899
TSLA,C,462.5000,2026-01-30,11,437.5000,7.2000,7.3000,7.2500,0.535205,0.296180,1264,383,0.0138,3.185616
ORCL,P,200.0000,2026-02-20,32,191.0900,15.2000,15.7000,15.4500,0.476327,-0.587659,463,7212,0.0324,3.184109
MU,C,350.0000,2026-02-06,18,362.7500,25.4000,26.9500,26.1700,0.589564,0.639674,720,4934,0.0592,3.183380
QQQ,C,645.0000,2026-03-20,60,621.2600,9.4700,9.5500,9.5100,0.168566,0.346690,2420,8634,0.0084,3.182884
AMZN,P,225.0000,2026-01-30,11,239.1200,0.9300,0.9600,0.9500,0.332086,-0.133343,630,2740,0.0316,3.181760
SLV,P,79.5000,2026-01-30,11,81.0200,4.2000,4.3000,4.2500,0.906072,-0.417368,360,733,0.0235,3.181567
AAPL,P,255.0000,2026-02-27,39,255.5300,8.1000,8.2500,8.1800,0.273990,-0.449227,533,350,0.0183,3.181506
AMZN,C,265.0000,2026-02-13,25,239.1200,2.2500,2.3000,2.2800,0.392071,0.179617,363,8052,0.0219,3.181501
COIN,P,230.0000,2026-01-30,11,241.1500,4.5500,5.0000,4.7800,0.579074,-0.295921,450,1128,0.0941,3.181026
IWM,C,264.0000,2026-02-06,18,265.7600,5.9600,6.0100,5.9900,0.199977,0.589924,52,5402,0.0083,3.180322
AVGO,C,340.0000,2026-01-30,11,351.7100,18.4500,18.8000,18.6300,0.480685,0.679236,569,1175,0.0188,3.178946
IWM,P,247.0000,2026-02-20,32,265.7600,1.2900,1.3100,1.3000,0.242014,-0.131658,270,25086,0.0154,3.178903
HOOD,C,111.0000,2026-01-30,11,108.7400,3.1500,3.3500,3.2500,0.554441,0.440407,989,555,0.0615,3.178714
AMZN,P,235.0000,2026-03-20,60,239.1200,10.5000,10.6500,10.5800,0.350821,-0.400871,1379,5230,0.0142,3.178590
AMD,C,260.0000,2026-02-06,18,231.8300,4.3000,4.4500,4.3800,0.647489,0.239317,1967,1897,0.0342,3.178317
GOOGL,C,320.0000,2026-01-30,11,330.0000,13.5000,13.7000,13.6000,0.319021,0.729242,287,2382,0.0147,3.177897
TSLA,P,395.0000,2026-02-20,32,437.5000,7.4000,7.5000,7.4500,0.472565,-0.202810,349,1912,0.0134,3.177530
UNH,P,330.0000,2026-01-30,11,331.0200,10.6500,11.3000,10.9800,0.512694,-0.461718,392,879,0.0592,3.177123
MU,C,370.0000,2026-01-30,11,362.7500,12.8000,13.4000,13.1000,0.640365,0.456651,1257,466,0.0458,3.176991
QQQ,C,650.0000,2026-02-13,25,621.2600,1.8500,1.9000,1.8800,0.151293,0.150138,149,2254,0.0266,3.176016
SLV,C,81.0000,2026-02-06,18,81.0200,6.2000,6.3500,6.2800,0.862014,0.543749,425,440,0.0239,3.175975
QCOM,C,170.0000,2026-02-06,18,159.4200,2.5100,2.6200,2.5700,0.440136,0.279840,1476,488,0.0428,3.175250
IWM,P,248.0000,2026-02-06,18,265.7600,0.6600,0.6800,0.6700,0.250854,-0.094474,229,7907,0.0299,3.174136
MSFT,P,480.0000,2026-02-20,32,459.8600,28.0500,28.2500,28.1500,0.319465,-0.640394,227,10181,0.0071,3.173899
SLV,P,72.5000,2026-02-20,32,81.0200,3.3500,3.4500,3.4000,0.769738,-0.267400,279,7422,0.0294,3.171427
KO,P,67.5000,2026-02-20,32,70.4400,0.5100,0.5500,0.5300,0.205861,-0.211325,281,7673,0.0755,3.171319
GOOGL,C,360.0000,2026-02-20,32,330.0000,4.5000,4.6500,4.5800,0.359361,0.234735,1403,5025,0.0328,3.170652
GOOGL,C,355.0000,2026-02-06,18,330.0000,3.8000,3.9500,3.8800,0.408789,0.232124,168,1989,0.0387,3.170172
CVX,C,165.0000,2026-02-20,32,166.2600,5.0500,5.4500,5.2500,0.214396,0.587310,1296,8595,0.0762,3.169576
TSLA,P,440.0000,2026-03-20,60,437.5000,31.7000,31.9500,31.8300,0.458780,-0.457570,656,5147,0.0079,3.169323
SLV,P,79.0000,2026-01-28,9,81.0200,3.4500,3.6000,3.5300,0.901113,-0.398244,1656,367,0.0425,3.168869
IWM,C,270.0000,2026-01-27,8,265.7600,1.0800,1.1100,1.1000,0.165197,0.277543,68,3012,0.0273,3.168308
QQQ,C,640.0000,2026-03-20,60,621.2600,11.5500,11.6200,11.5900,0.172509,0.392652,840,14028,0.0060,3.167069
SLV,C,88.0000,2026-02-06,18,81.0200,3.7500,3.9000,3.8300,0.894438,0.380438,124,2547,0.0392,3.166673
HOOD,C,118.0000,2026-02-06,18,108.7400,2.0400,2.1800,2.1100,0.545228,0.276233,207,3017,0.0664,3.166073
AMD,C,232.5000,2026-01-30,11,231.8300,8.5000,8.7500,8.6300,0.547231,0.513156,764,332,0.0290,3.166004
META,P,640.0000,2026-02-20,32,620.2500,38.2500,38.5500,38.4000,0.392658,-0.568978,149,4863,0.0078,3.165499
QQQ,C,640.0000,2026-01-28,9,621.2600,0.6400,0.6700,0.6600,0.141374,0.101676,2563,2562,0.0455,3.165297
NVDA,C,180.0000,2026-02-27,39,186.2300,14.2500,14.3000,14.2800,0.432392,0.636532,515,1652,0.0035,3.164729
ORCL,C,185.0000,2026-02-20,32,191.0900,14.3500,14.9000,14.6300,0.489211,0.627896,2214,2589,0.0376,3.163807
NVDA,P,180.0000,2026-03-20,60,186.2300,9.5000,9.6000,9.5500,0.442749,-0.372557,1790,63258,0.0105,3.163803
NVDA,C,200.0000,2026-01-30,11,186.2300,0.8400,0.8600,0.8500,0.367067,0.143676,17552,31863,0.0235,3.163656
MSFT,P,425.0000,2026-02-20,32,459.8600,4.6500,4.8000,4.7200,0.329931,-0.183878,916,3417,0.0318,3.163649
QQQ,P,575.0000,2026-02-20,32,621.2600,3.2000,3.2500,3.2300,0.255913,-0.132013,1308,18099,0.0155,3.159697
CVX,P,160.0000,2026-02-20,32,166.2600,2.2900,2.5500,2.4200,0.269088,-0.282122,1698,2823,0.1074,3.159676
AMD,P,220.0000,2026-02-06,18,231.8300,7.3500,7.5500,7.4500,0.635377,-0.323034,378,571,0.0268,3.159570
SLV,P,73.0000,2026-01-30,11,81.0200,1.7700,1.8200,1.8000,0.904547,-0.226051,377,2387,0.0278,3.159243
SLV,C,87.5000,2026-01-30,11,81.0200,2.8300,2.8900,2.8600,0.937276,0.351133,526,436,0.0210,3.159057
AMZN,P,240.0000,2026-03-20,60,239.1200,12.8500,13.0000,12.9300,0.349228,-0.459021,332,4641,0.0116,3.159022
QQQ,P,599.0000,2026-02-20,32,621.2600,6.5800,6.6400,6.6100,0.223670,-0.257763,436,522,0.0091,3.158757
XLF,P,55.0000,2026-02-20,32,54.4400,1.1400,1.2500,1.1900,0.158521,-0.540295,2593,7219,0.0924,3.158650
SLV,P,79.0000,2026-02-27,39,81.0200,6.9000,7.0000,6.9500,0.781716,-0.402269,84,4050,0.0144,3.158271
WFC,P,90.0000,2026-02-20,32,88.3800,3.4000,3.6000,3.5000,0.270709,-0.552446,204,3989,0.0571,3.156614
TSLA,C,480.0000,2026-01-30,11,437.5000,3.7500,3.8000,3.7800,0.540899,0.177659,1996,4423,0.0132,3.155352
SLV,C,87.0000,2026-01-26,7,81.0200,1.8300,1.8900,1.8600,0.897757,0.307514,411,1076,0.0323,3.155283
PLTR,P,165.0000,2026-03-20,60,170.9600,12.5000,12.6000,12.5500,0.590508,-0.381231,475,4758,0.0080,3.153904
INTC,P,47.0000,2026-03-20,60,46.9600,4.3500,4.4500,4.4000,0.605442,-0.439297,501,1724,0.0227,3.153570
RGTI,C,26.0000,2026-01-30,11,25.6200,1.6000,1.7500,1.6800,1.034625,0.506471,732,872,0.0893,3.152232
IWM,C,275.0000,2026-03-20,60,265.7600,4.9000,4.9500,4.9300,0.182363,0.376717,6172,8959,0.0101,3.151677
AMD,C,237.5000,2026-01-30,11,231.8300,6.4000,6.6500,6.5300,0.550493,0.424931,498,317,0.0383,3.150892
AMD,C,260.0000,2026-02-20,32,231.8300,6.3500,6.5000,6.4300,0.572398,0.285689,1754,9154,0.0233,3.150220
MSFT,C,500.0000,2026-02-20,32,459.8600,3.9500,4.0500,4.0000,0.291384,0.190509,1602,8428,0.0250,3.150150
AVGO,P,320.0000,2026-02-20,32,351.7100,6.3000,6.5000,6.4000,0.465751,-0.215966,1604,6613,0.0313,3.149430
QQQ,P,625.0000,2026-03-20,60,621.2600,19.3100,19.4300,19.3700,0.199807,-0.472943,506,14824,0.0062,3.149404
